source_url,element,src,exists,bytes,width_attr,height_attr,alt
/zh/products/,img,/images/products/06-custom-engineering.jpg,True,1447843,,,定制钢结构加工与复杂钢构件应用示意图
/zh/products/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/projects/cnooc-pr6-pipe-rack-frame-aerial-rendering.jpg,True,158320,1920,800,中海油PR6管廊4-SS2框架项目 项目现场
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/projects/cnooc-pr6-pipe-rack-frame-aerial-rendering.jpg,True,158320,800,600,中海油PR6管廊4-SS2框架项目 - 项目现场
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/projects/cnooc-pr6-pipe-rack-frame-construction-site-1.jpg,True,118877,800,600,中海油PR6管廊4-SS2框架项目 - 项目现场
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/projects/cnooc-pr6-pipe-rack-frame-construction-site-2.jpg,True,114512,800,600,中海油PR6管廊4-SS2框架项目 - 项目现场
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/projects/cnooc-pr6-pipe-rack-frame-detail-view.jpg,True,153839,800,600,中海油PR6管廊4-SS2框架项目 - 钢结构细节
/zh/projects/cnooc-pr6-pipe-rack/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnpc-cracking-furnace/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnpc-cracking-furnace/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-aerial-view.jpg,True,141321,1920,800,中油六建裂解炉项目 项目现场
/zh/projects/cnpc-cracking-furnace/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-aerial-view.jpg,True,141321,800,600,中油六建裂解炉项目 - 项目现场
/zh/projects/cnpc-cracking-furnace/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-construction-site.jpg,True,129276,800,600,中油六建裂解炉项目 - 项目现场
/zh/projects/cnpc-cracking-furnace/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-equipment-detail.jpg,True,111032,800,600,中油六建裂解炉项目 - 设备细节
/zh/projects/cnpc-cracking-furnace/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-installation-view.jpg,True,100008,800,600,中油六建裂解炉项目 - 安装阶段
/zh/projects/cnpc-cracking-furnace/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnpc-liquid-furnace/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/cnpc-liquid-furnace/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-aerial-view.jpg,True,198514,1920,800,中油六建液体炉项目 项目现场
/zh/projects/cnpc-liquid-furnace/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-aerial-view.jpg,True,198514,800,600,中油六建液体炉项目 - 项目现场
/zh/projects/cnpc-liquid-furnace/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-construction-site.jpg,True,88149,800,600,中油六建液体炉项目 - 项目现场
/zh/projects/cnpc-liquid-furnace/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-equipment-detail.jpg,True,122352,800,600,中油六建液体炉项目 - 设备细节
/zh/projects/cnpc-liquid-furnace/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-installation-view.jpg,True,137784,800,600,中油六建液体炉项目 - 安装阶段
/zh/projects/cnpc-liquid-furnace/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/dongguan-huarun-center/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-aerial-rendering.jpg,True,123520,1920,800,东莞华润置地中心商业、住宅楼项目 项目效果图
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-aerial-rendering.jpg,True,123520,800,600,东莞华润置地中心商业、住宅楼项目 - 项目效果图
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-completed-building.jpg,True,60059,800,600,东莞华润置地中心商业、住宅楼项目 - 完工实景
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-construction-panorama.jpg,True,87908,800,600,东莞华润置地中心商业、住宅楼项目 - 施工全景
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-construction-site.jpg,True,75164,800,600,东莞华润置地中心商业、住宅楼项目 - 项目现场
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-steel-structure-detail.jpg,True,100401,800,600,东莞华润置地中心商业、住宅楼项目 - 钢结构细节
/zh/projects/dongguan-huarun-center/,img,/images/projects/huarun-center-commercial-residential-structure-analysis.jpg,True,62112,800,600,东莞华润置地中心商业、住宅楼项目 - 结构分析图
/zh/projects/dongguan-huarun-center/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/futian-bonded-zone-customs/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/futian-bonded-zone-customs/,img,/images/projects/futian-bonded-zone-customs-aerial-rendering.jpg,True,73802,1920,800,深圳福田保税区海关基础设施升级改造工程 项目效果图
/zh/projects/futian-bonded-zone-customs/,img,/images/projects/futian-bonded-zone-customs-aerial-rendering.jpg,True,73802,800,600,深圳福田保税区海关基础设施升级改造工程 - 项目效果图
/zh/projects/futian-bonded-zone-customs/,img,/images/projects/futian-bonded-zone-customs-construction-site.jpg,True,67069,800,600,深圳福田保税区海关基础设施升级改造工程 - 项目现场
/zh/projects/futian-bonded-zone-customs/,img,/images/projects/futian-bonded-zone-customs-interior-view.jpg,True,62755,800,600,深圳福田保税区海关基础设施升级改造工程 - 内部视图
/zh/projects/futian-bonded-zone-customs/,img,/images/projects/futian-bonded-zone-customs-street-view.jpg,True,84825,800,600,深圳福田保税区海关基础设施升级改造工程 - 项目模型图
/zh/projects/futian-bonded-zone-customs/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-aerial-rendering.jpg,True,131359,1920,800,广州工控大湾区现代高端装备研发生产基地 项目效果图
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-aerial-rendering.jpg,True,131359,800,600,广州工控大湾区现代高端装备研发生产基地 - 项目效果图
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-construction-site-1.jpg,True,97314,800,600,广州工控大湾区现代高端装备研发生产基地 - 项目现场
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-construction-site-2.jpg,True,87111,800,600,广州工控大湾区现代高端装备研发生产基地 - 项目现场
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-detail-view.jpg,True,103459,800,600,广州工控大湾区现代高端装备研发生产基地 - 钢结构细节
/zh/projects/guangzhou-high-end-equipment-base/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-aerial-rendering.jpg,True,198225,800,500,深国际湛江综合物流港项目
/zh/projects/,img,/images/projects/huarun-center-commercial-residential-aerial-rendering.jpg,True,123520,800,500,东莞华润置地中心商业、住宅楼项目
/zh/projects/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-aerial-rendering.jpg,True,137540,800,500,上海宝冶谢岗通用航空制造及供应链项目
/zh/projects/,img,/images/projects/guangzhou-gongkong-high-end-equipment-base-aerial-rendering.jpg,True,131359,800,500,广州工控大湾区现代高端装备研发生产基地
/zh/projects/,img,/images/projects/shantou-luxshare-precision-electronics-aerial-rendering.jpg,True,224479,800,500,汕头立讯精密全球电子信息产业中心项目
/zh/projects/,img,/images/projects/futian-bonded-zone-customs-aerial-rendering.jpg,True,73802,800,500,深圳福田保税区海关基础设施升级改造工程
/zh/projects/,img,/images/projects/shenzhen-qianhai-dreamfactory-aerial-rendering.jpg,True,127700,800,500,深圳前海深港青年梦工厂项目
/zh/projects/,img,/images/projects/cnpc-sixth-construction-cracking-furnace-aerial-view.jpg,True,141321,800,500,中油六建裂解炉项目
/zh/projects/,img,/images/projects/cnpc-sixth-construction-liquid-furnace-aerial-view.jpg,True,198514,800,500,中油六建液体炉项目
/zh/projects/,img,/images/projects/guangdong-yixian-biotech-manufacturing-aerial-rendering.jpg,True,151745,800,500,广东逸仙生物科技高端制造厂房项目
/zh/projects/,img,/images/projects/luohu-mixc-commercial-skybridge-aerial-rendering.jpg,True,115740,800,500,深圳罗湖万象城商业中心天桥项目
/zh/projects/,img,/images/projects/cnooc-pr6-pipe-rack-frame-aerial-rendering.jpg,True,158320,800,500,中海油PR6管廊4-SS2框架项目
/zh/projects/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/luohu-mixc-skybridge/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/luohu-mixc-skybridge/,img,/images/projects/luohu-mixc-commercial-skybridge-aerial-rendering.jpg,True,115740,1920,800,深圳罗湖万象城商业中心天桥项目 项目效果图
/zh/projects/luohu-mixc-skybridge/,img,/images/projects/luohu-mixc-commercial-skybridge-aerial-rendering.jpg,True,115740,800,600,深圳罗湖万象城商业中心天桥项目 - 项目效果图
/zh/projects/luohu-mixc-skybridge/,img,/images/projects/luohu-mixc-commercial-skybridge-completed-view.jpg,True,99048,800,600,深圳罗湖万象城商业中心天桥项目 - 项目效果图
/zh/projects/luohu-mixc-skybridge/,img,/images/projects/luohu-mixc-commercial-skybridge-construction-site.jpg,True,93995,800,600,深圳罗湖万象城商业中心天桥项目 - 项目现场
/zh/projects/luohu-mixc-skybridge/,img,/images/projects/luohu-mixc-commercial-skybridge-street-view.jpg,True,116065,800,600,深圳罗湖万象城商业中心天桥项目 - 项目现场
/zh/projects/luohu-mixc-skybridge/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/qianhai-dreamfactory/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/qianhai-dreamfactory/,img,/images/projects/shenzhen-qianhai-dreamfactory-aerial-rendering.jpg,True,127700,1920,800,深圳前海深港青年梦工厂项目 项目效果图
/zh/projects/qianhai-dreamfactory/,img,/images/projects/shenzhen-qianhai-dreamfactory-aerial-rendering.jpg,True,127700,800,600,深圳前海深港青年梦工厂项目 - 项目效果图
/zh/projects/qianhai-dreamfactory/,img,/images/projects/shenzhen-qianhai-dreamfactory-construction-site-1.jpg,True,97880,800,600,深圳前海深港青年梦工厂项目 - 项目现场
/zh/projects/qianhai-dreamfactory/,img,/images/projects/shenzhen-qianhai-dreamfactory-construction-site-2.jpg,True,62495,800,600,深圳前海深港青年梦工厂项目 - 项目现场
/zh/projects/qianhai-dreamfactory/,img,/images/projects/shenzhen-qianhai-dreamfactory-detail-view.jpg,True,116018,800,600,深圳前海深港青年梦工厂项目 - 钢结构细节
/zh/projects/qianhai-dreamfactory/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/shantou-luxshare-electronics-center/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/shantou-luxshare-electronics-center/,img,/images/projects/shantou-luxshare-precision-electronics-aerial-rendering.jpg,True,224479,1920,800,汕头立讯精密全球电子信息产业中心项目 项目效果图
/zh/projects/shantou-luxshare-electronics-center/,img,/images/projects/shantou-luxshare-precision-electronics-aerial-rendering.jpg,True,224479,800,600,汕头立讯精密全球电子信息产业中心项目 - 项目效果图
/zh/projects/shantou-luxshare-electronics-center/,img,/images/projects/shantou-luxshare-precision-electronics-construction-aerial.jpg,True,128777,800,600,汕头立讯精密全球电子信息产业中心项目 - 施工航拍
/zh/projects/shantou-luxshare-electronics-center/,img,/images/projects/shantou-luxshare-precision-electronics-project-panorama.jpg,True,120719,800,600,汕头立讯精密全球电子信息产业中心项目 - 项目全景
/zh/projects/shantou-luxshare-electronics-center/,img,/images/projects/shantou-luxshare-precision-electronics-street-view.jpg,True,124099,800,600,汕头立讯精密全球电子信息产业中心项目 - 项目效果图
/zh/projects/shantou-luxshare-electronics-center/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/xiegang-aviation-manufacturing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-aerial-rendering.jpg,True,137540,1920,800,上海宝冶谢岗通用航空制造及供应链项目 项目效果图
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-aerial-rendering.jpg,True,137540,800,600,上海宝冶谢岗通用航空制造及供应链项目 - 项目效果图
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-building-rendering.jpg,True,22857,800,600,上海宝冶谢岗通用航空制造及供应链项目 - 建筑效果图
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-construction-site-1.jpg,True,126705,800,600,上海宝冶谢岗通用航空制造及供应链项目 - 项目现场
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-construction-site-2.jpg,True,114154,800,600,上海宝冶谢岗通用航空制造及供应链项目 - 项目现场
/zh/projects/xiegang-aviation-manufacturing/,img,/images/projects/shanghai-baoye-xiegang-aviation-manufacturing-detail-view.jpg,True,166551,800,600,上海宝冶谢岗通用航空制造及供应链项目 - 钢结构细节
/zh/projects/xiegang-aviation-manufacturing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/yixian-biotech-manufacturing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/yixian-biotech-manufacturing/,img,/images/projects/guangdong-yixian-biotech-manufacturing-aerial-rendering.jpg,True,151745,1920,800,广东逸仙生物科技高端制造厂房项目 项目效果图
/zh/projects/yixian-biotech-manufacturing/,img,/images/projects/guangdong-yixian-biotech-manufacturing-aerial-rendering.jpg,True,151745,800,600,广东逸仙生物科技高端制造厂房项目 - 项目效果图
/zh/projects/yixian-biotech-manufacturing/,img,/images/projects/guangdong-yixian-biotech-manufacturing-construction-site-1.jpg,True,85381,800,600,广东逸仙生物科技高端制造厂房项目 - 项目现场
/zh/projects/yixian-biotech-manufacturing/,img,/images/projects/guangdong-yixian-biotech-manufacturing-construction-site-2.jpg,True,76490,800,600,广东逸仙生物科技高端制造厂房项目 - 项目现场
/zh/projects/yixian-biotech-manufacturing/,img,/images/projects/guangdong-yixian-biotech-manufacturing-detail-view.jpg,True,127058,800,600,广东逸仙生物科技高端制造厂房项目 - 钢结构细节
/zh/projects/yixian-biotech-manufacturing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/zhanjiang-logistics-port/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-aerial-rendering.jpg,True,198225,1920,800,深国际湛江综合物流港项目 项目效果图
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-aerial-rendering.jpg,True,198225,800,600,深国际湛江综合物流港项目 - 项目效果图
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port.jpg,True,901742,800,600,深国际湛江综合物流港项目 - 项目效果图
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-construction-site-1.jpg,True,82968,800,600,深国际湛江综合物流港项目 - 项目现场
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-construction-site-2.jpg,True,102506,800,600,深国际湛江综合物流港项目 - 项目现场
/zh/projects/zhanjiang-logistics-port/,img,/images/projects/shenzhen-international-zhanjiang-logistics-port-structure-analysis-2.jpg,True,129027,800,600,深国际湛江综合物流港项目 - 结构分析图
/zh/projects/zhanjiang-logistics-port/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/services/structural-steel-detailing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/services/structural-steel-detailing/,img,/images/components/finished-steel-beams-columns.jpg,True,672339,,,钢梁钢柱钢结构深化设计
/zh/services/structural-steel-detailing/,img,/images/manufacturing/real/steel-welding-assembly-9822.jpg,True,453749,,,加工图支持数控切割和焊接制造
/zh/services/structural-steel-detailing/,img,/images/components/complex-steel-truss-fabrication.jpg,True,434430,,,按深化加工图制造的复杂钢构件
/zh/services/structural-steel-detailing/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/solutions/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/solutions/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-mining-factory/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-mining-factory/,img,/images/manufacturing/real/welding-9820.jpg,True,475969,,,中赛重型钢构件制造加工
/zh/steel-mining-factory/,img,/images/container-loading.jpg,True,256404,,,钢结构出口装柜
/zh/steel-mining-factory/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-supermarket-mall/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-supermarket-mall/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-warehouse/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-warehouse/,img,/images/company/factory-yard-gantry-crane.jpg,True,407382,,,中赛钢构钢结构仓库仓储空间
/zh/steel-warehouse/,img,/images/products/06-custom-engineering.jpg,True,1447843,,,钢结构仓库屋面墙面围护系统
/zh/steel-warehouse/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-workshop/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/steel-workshop/,img,/images/company/factory-interior-production.jpg,True,742041,,,中赛钢构工业厂房生产空间
/zh/steel-workshop/,img,/images/products/06-custom-engineering.jpg,True,1447843,,,钢结构屋面墙面围护系统
/zh/steel-workshop/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/terms/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
/zh/terms/,img,/images/logo-official-transparent-cropped.png,True,25287,359,38,ZhongSai Steel Structure Logo
